fecha,cierre_martes,fuente_precio,open_interest,noncomm_long,noncomm_short,noncomm_spreads,comm_long,comm_short,nonrep_long,nonrep_short,mm_long,mm_short,mm_spreads,swap_long,swap_short,swap_spreads,prod_long,prod_short,other_long,other_short,other_spreads,conc_4_long,conc_4_short,conc_8_long,conc_8_short,traders_total,traders_noncomm_long,traders_noncomm_short
2006-01-17,553.4,gc_futuro,361704,191650,43171,38494,66156,248147,65404,31892,,,,,,,,,,,,22.0,31.1,29.0,49.9,268,156,45
2006-01-24,557.7,gc_futuro,356080,188928,46079,39439,63004,238009,64709,32553,,,,,,,,,,,,21.4,29.8,28.5,49.1,272,161,48
2006-01-31,570.8,gc_futuro,339645,187406,48156,33268,63986,231268,54985,26953,,,,,,,,,,,,23.3,32.5,31.2,50.0,256,146,52
2006-02-07,551.0,gc_futuro,341727,180971,53622,37576,67909,222347,55271,28182,,,,,,,,,,,,23.4,31.8,31.5,47.8,256,136,65
2006-02-14,545.9,gc_futuro,338143,167910,48996,44084,71566,220771,54583,24292,,,,,,,,,,,,22.0,30.0,29.7,46.5,249,136,57
2006-02-21,553.9,gc_futuro,333410,163886,45202,45150,69049,219002,55325,24056,,,,,,,,,,,,21.3,28.9,28.8,45.6,250,141,53
2006-02-28,561.6,gc_futuro,339859,169963,42593,46246,69177,226038,54473,24982,,,,,,,,,,,,21.1,28.5,28.4,43.7,258,148,55
2006-03-07,552.7,gc_futuro,338325,167144,46255,46172,71482,221233,53527,24665,,,,,,,,,,,,21.0,29.2,28.5,43.5,252,142,55
2006-03-14,551.7,gc_futuro,322360,143697,47757,44644,78233,208569,55786,21390,,,,,,,,,,,,19.5,27.7,26.2,42.0,246,135,53
2006-03-21,552.4,gc_futuro,319618,149946,45682,42567,72080,207882,55025,23487,,,,,,,,,,,,19.3,28.6,26.0,42.5,252,143,54
2006-03-28,566.6,gc_futuro,334042,163056,42470,43446,66109,215821,61431,32305,,,,,,,,,,,,20.0,28.3,26.5,42.8,244,148,45
2006-04-04,586.0,gc_futuro,342721,178040,45832,38347,60499,231414,65835,27128,,,,,,,,,,,,21.1,29.1,27.7,44.1,253,147,53
2006-04-11,595.2,gc_futuro,342632,175000,50668,45969,62155,228104,59508,17891,,,,,,,,,,,,20.1,30.0,26.8,44.5,258,149,53
2006-04-18,620.0,gc_futuro,353757,177870,47576,54648,58342,230866,62897,20667,,,,,,,,,,,,18.5,28.9,24.9,43.5,263,151,53
2006-04-25,631.0,gc_futuro,354108,175346,45968,55672,62298,229153,60792,23315,,,,,,,,,,,,17.7,28.3,24.2,42.0,256,148,50
2006-05-02,664.7,gc_futuro,359539,177709,47421,58171,60931,232651,62728,21296,,,,,,,,,,,,17.6,28.0,24.1,42.8,263,150,58
2006-05-09,699.4,gc_futuro,351933,175709,41773,54158,61535,232868,60531,23134,,,,,,,,,,,,17.9,29.3,24.6,45.2,253,143,58
2006-05-16,691.5,gc_futuro,338720,163773,37616,53321,62710,225860,58916,21923,,,,,,,,,,,,17.6,30.3,24.2,44.2,254,145,59
2006-05-23,673.0,gc_futuro,316143,144247,33149,54996,61059,210062,55841,17936,,,,,,,,,,,,17.4,28.0,24.4,44.5,240,134,55
2006-05-30,653.9,gc_futuro,314494,133475,31988,49314,78942,218251,52763,14941,,,,,,,,,,,,16.4,27.3,23.0,42.0,207,128,35
2006-06-06,629.4,gc_futuro,283161,134649,38753,48951,51439,180808,48122,14649,,,,,,,,,,,,19.9,33.9,27.2,45.7,222,131,41
2006-06-13,562.5,gc_futuro,288981,138766,39479,51884,51699,186100,46632,11518,99739,29859,36029,19940,63899,4718,27041,117483,39027,9620,15855,19.7,34.2,26.4,44.7,225,136,35
2006-06-20,576.9,gc_futuro,288148,131864,41643,52900,58813,181084,44571,12521,91198,30082,37444,23091,61692,6492,29230,112900,40666,11561,15456,21.0,33.6,27.4,44.2,218,127,40
2006-06-27,581.6,gc_futuro,292789,128310,42686,55557,61095,177336,47827,17210,88635,31420,39027,23112,59959,7236,30747,110141,39675,11266,16530,20.7,32.2,27.0,42.1,211,120,41
2006-07-03,613.5,gc_futuro,292500,131186,39266,56358,60102,182269,44854,14607,90104,30778,39901,23735,66608,6752,29615,108909,41082,8488,16457,21.1,32.3,27.6,43.1,214,125,40
2006-07-11,641.2,gc_futuro,312684,142194,40265,61204,64408,196455,44878,14760,101019,29135,43286,23173,74702,7141,34094,114612,41175,11130,17918,20.1,31.1,26.5,41.8,227,126,45
2006-07-18,628.3,gc_futuro,324276,143202,35828,67348,63969,204060,49757,17040,105068,25797,48551,24180,78853,9689,30100,115518,38134,10031,18797,19.5,30.9,25.6,42.2,227,127,45
2006-07-25,617.6,gc_futuro,315635,132268,30713,70067,65461,204950,47839,9905,96891,23984,50371,25497,80913,5491,34473,118546,35377,6729,19696,19.3,31.5,25.1,44.4,225,126,43
2006-08-01,646.3,gc_futuro,304907,132781,30020,62624,59866,198299,49636,13964,95785,25176,46373,25970,70347,4082,29814,123870,36996,4844,16251,19.3,32.6,25.0,44.7,208,125,35
2006-08-08,645.7,gc_futuro,309097,138971,32873,62653,60258,202183,47215,11388,100994,26676,47031,25992,69163,3841,30425,129179,37977,6197,15622,19.0,32.8,25.3,45.0,216,128,38
2006-08-15,622.5,gc_futuro,313327,132019,31475,65293,61402,196531,54613,20028,94115,26225,49414,25404,64887,4866,31132,126778,37904,5250,15879,18.1,31.5,23.5,43.5,219,135,34
2006-08-22,624.6,gc_futuro,306171,128897,32949,66198,64509,192582,46567,14442,87386,27081,50262,26789,61213,5540,32180,125829,41511,5868,15936,18.4,31.6,23.8,44.2,226,137,37
2006-08-29,610.7,gc_futuro,307583,124421,36705,67159,70804,188049,45199,15670,80809,31280,50635,32065,59384,5527,33212,123138,43612,5425,16524,19.1,30.4,24.4,43.3,219,129,40
2006-09-05,638.5,gc_futuro,319998,133991,35657,67421,66731,197996,51855,18924,87652,29430,50354,28723,64776,5540,32468,127680,46339,6227,17067,18.2,29.5,23.6,43.0,234,132,48
2006-09-12,586.9,gc_futuro,310510,121455,37233,68241,76201,186896,44613,18140,76571,30631,49833,34514,60530,6066,35621,120300,44884,6602,18408,18.1,27.1,23.4,41.0,220,126,41
2006-09-19,576.8,gc_futuro,325852,116119,38251,80189,86123,188048,43421,19364,72225,30632,58553,37303,60410,7734,41086,119904,43894,7619,21636,17.2,24.3,22.1,37.7,222,123,43
2006-09-26,591.2,gc_futuro,322937,108117,36873,80462,88639,184004,45719,21598,68325,33001,57822,38469,60389,7210,42960,116405,39792,3872,22640,16.7,24.4,22.6,36.9,208,113,44
2006-10-03,576.3,gc_futuro,330065,107570,38136,86368,88721,180715,47406,24846,66119,33666,60847,39045,61609,2910,46766,116196,41451,4470,25521,15.5,23.3,21.4,35.3,207,110,42
2006-10-10,571.9,gc_futuro,334329,106211,43762,92454,95161,177763,40503,20350,62270,39206,64647,42818,58533,4231,48112,114999,43941,4556,27807,14.6,22.9,21.0,33.6,208,106,50
2006-10-17,589.7,gc_futuro,329875,107993,46734,90464,92428,175566,38990,17111,64602,42773,64248,40741,58220,4929,46758,112417,43391,3961,26216,13.8,23.1,20.3,33.5,211,110,50
2006-10-24,584.4,gc_futuro,331598,104099,48049,92994,93641,174150,40864,16405,54019,43840,62181,36478,55466,6469,50694,112215,50080,4209,30813,12.5,22.7,18.4,32.7,215,118,45
2006-10-31,604.1,gc_futuro,323481,107472,42756,85790,84097,175993,46122,18942,59985,39093,54675,36081,59760,6930,41086,109303,47487,3663,31115,12.5,25.3,18.7,36.2,214,122,40
2006-11-07,625.7,gc_futuro,335036,121406,40240,85217,78904,193360,49509,16219,76134,32604,53249,31956,63590,7788,39160,121982,45272,7636,31968,13.0,25.8,19.4,38.6,219,121,41
2006-11-14,623.8,gc_futuro,356575,126907,38073,90726,87908,211429,51034,16347,79157,29403,56534,29696,64711,13087,45125,133631,47750,8670,34192,12.1,25.2,17.8,37.6,220,127,41
2006-11-21,628.2,gc_futuro,355430,123021,38728,93503,87188,206164,51718,17035,77773,29323,57911,31487,63304,14931,40770,127929,45248,9405,35592,12.4,24.2,18.1,36.9,225,128,44
2006-11-28,637.2,gc_futuro,349517,120078,40212,94351,79380,197104,55708,17850,75457,30862,60423,27309,65023,8873,43198,123208,44621,9350,33928,12.3,24.8,18.4,36.2,210,121,39
2006-12-05,642.3,gc_futuro,330530,122145,38506,83786,70965,191133,53634,17105,80731,28684,56140,26735,63915,10077,34153,117141,41414,9822,27646,13.3,26.1,20.2,38.2,218,118,48
2006-12-12,627.0,gc_futuro,333101,120128,38299,87301,76784,193066,48888,14435,78367,28281,59656,31820,62275,10805,34159,119986,41761,10018,27645,13.8,26.3,20.4,38.3,217,119,48
2006-12-19,621.6,gc_futuro,337096,109682,39789,91050,89467,191199,46897,15058,68672,29711,63770,38642,60647,10818,40007,119734,41010,10078,27280,13.1,26.0,20.2,37.9,218,119,48
2006-12-26,623.7,gc_futuro,340473,110486,42394,92526,89611,192679,47850,12874,69815,31696,64887,38470,60659,10991,40150,121029,40671,10698,27639,13.2,25.6,20.2,37.4,216,111,51
2007-01-03,627.1,gc_futuro,353494,120639,42756,98844,82085,194532,51926,17362,77786,30994,70029,34723,61859,10466,36896,122207,42853,11762,28815,13.4,25.0,20.2,36.6,226,122,51
2007-01-09,613.1,gc_futuro,347491,105157,52289,98403,95765,177439,48166,19360,65657,39661,70206,42838,55790,13190,39737,108459,39500,12628,28197,13.0,23.7,20.7,34.3,226,108,65
2007-01-16,624.6,gc_futuro,344685,109386,46436,94391,94910,187019,45998,16839,68430,33371,67836,35245,58736,15592,44073,112691,40956,13065,26555,12.5,23.8,19.5,34.4,234,120,58
2007-01-23,645.2,gc_futuro,361114,128463,43962,90070,90640,209217,51941,17865,85684,27746,68350,28827,66475,15320,46493,127422,42779,16216,21720,12.2,23.8,19.1,35.0,232,122,59
2007-01-30,644.2,gc_futuro,348035,143964,43619,80465,75716,211327,47890,12624,99352,29366,62220,28850,74501,7605,39261,129221,44612,14253,18245,13.4,24.9,20.3,40.0,231,131,51
2007-02-06,653.6,gc_futuro,360936,151891,43345,82955,75896,222560,50194,12076,109228,27766,64624,29834,75066,10513,35549,136981,42663,15579,18331,12.9,26.4,20.2,40.8,242,135,54
2007-02-13,663.9,gc_futuro,383169,167479,42729,86755,75344,240808,53591,12877,121684,24627,68521,27767,83179,10327,37250,147302,45795,18102,18234,12.4,25.6,19.4,40.4,247,140,50
2007-02-20,657.1,gc_futuro,396115,168838,38905,91205,81923,250073,54149,15932,121632,25830,72715,29509,83001,14737,37677,152335,47206,13075,18490,11.7,25.4,18.3,41.2,245,135,55
2007-02-27,683.9,gc_futuro,415155,182456,40364,98037,82029,265779,52633,10975,135725,23488,78577,29395,90000,12246,40388,163533,46731,16876,19460,10.9,25.2,17.3,40.6,259,149,48
2007-03-06,643.8,gc_futuro,382550,136421,34723,94622,97335,234646,54172,18559,90236,21355,75415,36543,76320,14171,46621,144155,46185,13368,19207,10.4,25.0,16.7,40.1,241,135,53
2007-03-13,647.6,gc_futuro,394090,129078,32736,99750,112843,243759,52419,17845,86278,18012,79723,38828,74939,20272,53743,148548,42800,14724,20027,10.4,24.8,16.5,38.6,252,141,55
2007-03-20,657.9,gc_futuro,359726,125201,31777,85276,96485,226379,52764,16294,84393,17292,66577,37217,75104,16221,43047,135054,40808,14485,18699,11.3,27.6,17.9,42.7,244,139,51
2007-03-27,662.1,gc_futuro,359434,126413,31290,82070,91430,229954,59521,16120,88263,19339,61238,34877,84213,11528,45025,134213,38150,11951,20832,11.2,27.4,17.4,43.0,233,132,45
2007-04-03,664.0,gc_futuro,347817,131858,37913,75698,90718,220216,49543,13990,92087,23268,62959,35052,85516,6551,49115,128149,39771,14645,12739,11.0,26.9,18.3,42.8,237,136,48
2007-04-10,676.5,gc_futuro,369536,150573,37617,76470,87446,240650,55047,14799,106783,23048,63211,34186,89198,7458,45802,143994,43790,14569,13259,10.3,26.8,16.9,42.7,255,148,45
2007-04-17,688.2,gc_futuro,380800,170601,35243,75344,79882,254480,54973,15733,124963,18323,62340,33734,99473,4858,41290,150149,45638,16920,13004,11.5,27.3,18.2,44.3,261,148,50
2007-04-24,684.2,gc_futuro,403388,169703,35861,85916,90211,261984,57558,19627,124958,20388,71271,37808,95976,8228,44175,157780,44745,15473,14645,11.4,25.8,17.9,42.8,258,137,62
2007-05-01,674.4,gc_futuro,396276,163823,33378,85991,92693,258846,53769,18061,122272,18137,72363,41060,91804,7024,44609,160018,41551,15241,13628,12.4,25.8,19.4,43.3,247,134,53
2007-05-08,685.1,gc_futuro,411273,168350,32064,90032,97353,269817,55538,19360,129038,14702,76003,38859,95611,9578,48916,164628,39312,17362,14029,11.4,25.5,17.9,42.4,250,138,51
2007-05-15,673.0,gc_futuro,408936,149772,35874,96272,108784,256077,54108,20713,107716,20305,81966,42281,96253,12499,54004,147325,42056,15569,14306,11.3,25.3,17.8,39.4,255,141,52
2007-05-22,659.1,gc_futuro,416813,141294,45479,103507,117506,241722,54506,26105,95529,29281,88940,49429,91937,6245,61832,143540,45765,16198,14567,12.7,24.1,19.0,35.6,258,139,59
2007-05-29,657.1,gc_futuro,425688,134404,39507,107867,125989,244684,57428,33630,91921,28204,91781,48560,90534,3905,73524,150245,42483,11303,16086,12.4,24.1,18.7,33.8,244,133,56
2007-06-05,669.6,gc_futuro,385046,143052,35435,91821,106068,242464,44105,15326,101257,24239,80295,46605,96817,3201,56262,142446,41795,11196,11526,13.7,25.7,20.5,37.1,238,134,50
2007-06-12,648.5,gc_futuro,412150,125076,49180,111179,133800,231805,42095,19986,80246,36872,97713,53046,88526,6126,74628,137153,44830,12308,13466,13.9,23.9,20.6,34.0,239,124,60
2007-06-19,660.7,gc_futuro,410324,126207,44602,112837,127209,236429,44071,16456,81722,31746,100134,49708,95958,3977,73524,136494,44485,12856,12703,13.1,24.8,19.2,35.5,242,131,56
2007-06-26,642.1,gc_futuro,407640,119068,55991,113183,133598,217182,41791,21284,72368,45874,99275,52749,80130,6597,74252,130455,46700,10117,13908,13.1,21.4,19.5,31.8,250,128,63
2007-07-03,652.9,gc_futuro,375642,109652,43990,106759,115835,207067,43396,17826,69308,34443,92606,49282,76525,6405,60148,124137,40344,9547,14153,13.2,23.3,19.7,34.3,244,131,58
2007-07-10,662.5,gc_futuro,387916,113510,41290,109146,115881,219066,49379,18414,72474,33675,95096,46334,81996,7681,61866,129389,41036,7615,14050,11.6,23.0,18.0,33.6,249,134,57
2007-07-17,664.7,gc_futuro,385595,114788,35069,107076,111437,223945,52294,19505,72985,27947,91316,42059,81500,13068,56310,129377,41803,7122,15760,10.6,23.9,17.0,34.2,254,141,51
2007-07-24,684.2,gc_futuro,401603,154251,31321,102578,91670,253272,53104,14432,114752,19037,86771,31099,99464,11966,48605,141842,39499,12284,15807,10.1,24.7,16.8,37.1,260,147,47
2007-07-31,666.9,gc_futuro,351185,113706,32817,95149,96154,208798,46176,14421,76461,21368,81710,36539,78034,9048,50567,121716,37245,11449,13439,10.4,26.4,17.0,37.7,236,128,52
2007-08-07,670.6,gc_futuro,352908,123391,34020,93393,90267,211513,45857,13982,84522,20981,80881,35750,85424,7525,46992,118564,38869,13039,12512,10.0,26.4,17.1,37.8,249,137,52
2007-08-14,668.6,gc_futuro,347973,118978,24767,94401,88846,214740,45748,14065,77995,12117,81106,33680,85157,8100,47066,121483,40983,12650,13295,10.2,28.1,17.0,38.1,244,134,47
2007-08-21,656.7,gc_futuro,330204,102578,33648,87526,99513,191507,40587,17523,65359,22367,75428,37420,74134,8702,53391,108671,37219,11281,12098,11.0,28.6,18.0,37.4,244,130,60
2007-08-28,664.4,gc_futuro,325767,103844,26633,85943,96677,195541,39303,17650,66292,16289,73454,35439,70128,9594,51644,115819,37552,10344,12489,11.1,30.1,18.0,38.8,230,131,43
2007-09-04,682.5,gc_futuro,339439,126346,29366,83449,83446,207800,46198,18824,85525,11759,71800,27425,75319,10938,45083,121543,40821,17607,11649,10.3,29.1,16.7,37.4,256,144,51
2007-09-11,712.2,gc_futuro,373686,155317,28648,83570,83992,244914,50807,16554,109090,8575,72140,33320,92494,10275,40397,142145,46227,20073,11430,10.0,27.5,16.2,40.7,292,164,61
2007-09-18,715.8,gc_futuro,392748,168140,26490,87493,84176,259440,52939,19325,125440,8362,74022,34834,99274,9214,40128,150952,42700,18128,13471,10.6,27.2,17.2,41.1,292,165,59
2007-09-25,731.6,gc_futuro,440945,201188,27143,93783,88400,296412,57574,23607,153984,9943,80368,30824,105818,9349,48227,181245,47204,17200,13415,10.5,27.0,16.5,40.5,296,175,59
2007-10-02,729.8,gc_futuro,439865,210766,34871,94250,80388,292419,54461,18325,165536,13596,84517,30658,99612,7163,42567,185644,45230,21275,9733,12.0,30.5,18.7,41.8,297,168,68
2007-10-09,737.4,gc_futuro,458936,221749,31053,105279,79580,306601,52328,16003,177069,8722,93864,28883,98375,7168,43529,201058,44680,22331,11415,12.5,31.0,18.7,42.9,297,172,61
2007-10-16,757.0,gc_futuro,483872,238432,36573,111023,77405,316501,57012,19775,191927,9649,95147,27714,106565,5688,44003,204248,46505,26924,15876,13.9,30.2,20.5,43.4,301,166,68
2007-10-23,759.0,gc_futuro,489471,226875,40571,123288,83708,306477,55600,19135,185137,12077,109049,31119,102167,6194,46395,198116,41738,28494,14239,14.3,29.2,21.0,41.9,296,158,75
2007-10-30,784.3,gc_futuro,516163,232622,34016,136909,91655,326788,54977,18450,194052,8156,120440,31903,101558,7872,51880,217358,38570,25860,16469,14.6,29.0,21.1,41.5,300,164,70
2007-11-06,820.8,gc_futuro,556856,241475,39350,157402,96082,336091,61897,24013,198786,12371,138816,27857,94597,9541,58684,231953,42689,26979,18586,13.9,27.1,20.3,38.2,313,178,70
2007-11-13,797.2,gc_futuro,552546,228360,37575,152929,111704,338121,59553,23921,185676,10739,135340,28230,85899,17221,66253,235001,42684,26836,17589,13.5,25.5,19.9,35.9,297,166,67
2007-11-20,790.3,gc_futuro,512430,213234,40844,129792,114599,324224,54805,17570,172412,11566,109945,23025,68782,19493,72081,235949,40822,29278,19847,13.7,26.6,18.4,37.5,293,160,68
2007-11-27,813.7,gc_futuro,520782,206498,31417,122145,132752,338076,59387,29144,163138,11283,103210,28636,62758,10449,93667,264869,43360,20134,18935,13.5,26.3,18.4,37.4,271,148,57
2007-12-04,801.3,gc_futuro,486709,190888,23364,122898,119700,324598,53223,15849,149675,5754,105954,29752,68140,4250,85698,252208,41213,17610,16944,14.5,26.4,19.4,38.1,260,140,57
2007-12-11,811.4,gc_futuro,486198,196529,24755,126580,110559,321302,52530,13561,155465,6109,108477,29164,79317,3447,77948,238538,41064,18646,18103,14.8,26.8,19.5,39.1,276,156,57
2007-12-18,803.0,gc_futuro,495001,197789,27516,131047,111220,320827,54945,15611,155660,9422,111426,28198,76488,5313,77709,239026,42129,18094,19621,14.6,27.5,19.9,39.4,276,155,56
2007-12-24,812.8,gc_futuro,517020,210521,26146,139730,115530,337061,51239,14083,164604,8469,120032,31227,83086,3378,80925,250597,45917,17677,19698,14.2,28.8,19.4,40.6,283,169,52
2007-12-31,834.9,gc_futuro,541854,227112,27674,143527,116141,354553,55074,16100,181902,10649,124327,25481,89414,6412,84248,258727,45210,17025,19200,14.4,29.6,19.9,41.4,289,170,57
2008-01-08,878.0,gc_futuro,558309,238089,32685,140554,119844,366534,59822,18536,191788,11019,122968,28606,107207,12513,78725,246814,46301,21666,17586,14.4,29.7,19.6,41.2,312,182,62
2008-01-15,901.0,gc_futuro,593953,247106,35059,147308,139606,390720,59933,20866,197021,11137,128838,31781,110127,26903,80922,253690,50085,23922,18470,13.7,29.2,18.9,40.3,318,189,62
2008-01-22,889.6,gc_futuro,560173,241183,36108,131814,119585,362612,67591,29639,193039,9618,113416,32344,113983,16012,71229,232617,48144,26490,18398,14.5,29.1,19.7,41.4,302,179,59
2008-01-29,925.1,gc_futuro,522142,237252,31472,98836,121716,366717,64338,25117,191376,9652,82140,31724,108058,12754,77238,245905,45876,21820,16696,15.4,32.0,21.0,43.7,288,163,60
2008-02-05,885.9,gc_futuro,495139,234852,31110,90812,113952,355533,55523,17684,191024,9337,78087,32665,119793,12690,68597,223050,43828,21773,12725,16.6,33.9,23.2,46.4,287,172,52
2008-02-12,907.4,gc_futuro,475749,240806,34210,76587,103713,347313,54643,17639,190428,12352,62527,32824,123247,12070,58819,211996,50378,21858,14060,17.7,35.3,24.5,48.2,298,169,64
2008-02-19,926.6,gc_futuro,489789,251717,39458,75373,104482,357222,58217,17736,200191,12457,61379,32866,124943,11308,60308,220971,51526,27001,13994,17.6,34.1,24.5,47.5,312,187,61
2008-02-26,946.1,gc_futuro,495102,250270,40907,75835,104099,356374,64898,21986,197000,10695,61338,35084,127430,8989,60026,219955,53270,30212,14497,17.3,33.8,24.4,47.6,310,179,66
2008-03-04,963.9,gc_futuro,486992,240597,44817,80661,100312,340421,65422,21093,188294,12567,62924,37049,124047,11381,51882,204993,52303,32250,17737,16.9,33.7,24.7,46.9,312,184,64
2008-03-11,974.2,gc_futuro,482035,239048,42705,77132,102839,346097,63016,16101,186110,10395,61223,35972,119987,22760,44107,203350,52938,32310,15909,16.5,36.1,24.6,48.5,293,174,63
2008-03-18,1003.2,gc_futuro,489055,232427,40418,82583,110087,349215,63958,16839,179620,11055,64528,37073,108931,23049,49965,217235,52807,29363,18055,14.6,36.6,21.4,47.5,302,176,63
2008-03-25,934.6,gc_futuro,452193,214651,38909,73087,104994,311119,59461,29078,169444,14286,55120,32234,104675,20602,52158,185842,45207,24623,17967,16.6,37.1,23.6,48.0,277,152,62
2008-04-01,882.9,gc_futuro,399393,190958,29680,65644,94901,287969,47890,16100,146935,11584,54588,36035,100967,4447,54419,182555,44023,18096,11056,18.3,41.6,25.6,53.0,245,150,42
2008-04-08,914.0,gc_futuro,407212,196823,31430,70659,94076,288648,45654,16475,151135,15005,58717,35777,99548,5136,53163,183964,45688,16425,11942,18.4,41.8,25.8,52.9,255,148,51
2008-04-15,928.7,gc_futuro,422699,202910,30933,74683,96173,301285,48933,15798,156260,13481,61196,38777,102257,4976,52420,194052,46650,17452,13487,17.9,41.6,25.9,53.3,253,150,48
2008-04-22,922.3,gc_futuro,424218,201865,34242,75203,101648,301247,45502,13526,157492,14400,61835,39347,98191,4469,57832,198587,44373,19842,13368,18.1,41.1,26.4,51.8,255,148,50
2008-04-29,874.2,gc_futuro,429670,194844,34196,76235,107519,293001,51072,26238,151602,19235,59404,40142,93673,7386,59991,191942,43242,14961,16831,16.6,40.3,24.0,50.4,252,146,51
2008-05-06,876.0,gc_futuro,433741,192719,36752,79371,114554,297282,47097,20336,149175,24848,62812,40116,93717,9807,64631,193758,43544,11904,16559,17.0,40.7,24.7,50.0,255,145,50
2008-05-13,868.5,gc_futuro,439636,197809,44871,74032,121605,299202,46190,21531,150407,31816,57180,42545,89814,14065,64995,195323,47402,13055,16852,17.5,40.7,24.6,49.8,260,149,52
2008-05-20,919.5,gc_futuro,453084,216324,34205,76092,108853,324034,51815,18753,165800,18529,56643,35010,98732,18657,55186,206645,50524,15676,19449,16.6,41.4,23.2,51.4,274,164,47
2008-05-27,907.7,gc_futuro,430961,220954,29442,66181,92239,310524,51587,24814,166394,20722,48434,36584,105500,5822,49833,199202,54560,8720,17747,17.8,46.8,25.9,56.8,257,166,32
2008-06-03,881.6,gc_futuro,398441,200544,30333,59975,92556,294727,45366,13406,155935,22278,46476,37852,99700,4671,50033,190356,44609,8055,13499,20.2,47.8,27.3,57.2,242,150,35
2008-06-10,867.9,gc_futuro,396392,189175,37927,66457,94287,277368,46473,14640,144056,29172,49352,43288,100501,4862,46137,172005,45119,8755,17105,17.7,45.0,25.2,53.0,241,147,38
2008-06-17,884.3,gc_futuro,390471,180637,29447,67609,96068,279508,46157,13907,137007,19823,48848,40672,103588,6067,49329,169853,43630,9624,18761,18.1,44.8,24.6,53.6,247,145,48
2008-06-24,889.2,gc_futuro,401226,190218,36680,64375,95832,282588,50801,17583,143673,23409,47001,42217,111888,6495,47120,164205,46545,13271,17374,18.1,43.2,25.4,52.2,258,153,48
2008-07-01,942.5,gc_futuro,434024,223539,35860,65054,89674,316701,55757,16409,173983,17352,46570,35201,126559,6880,47593,183262,49556,18508,18484,17.9,42.0,24.9,52.4,282,171,49
2008-07-08,921.9,gc_futuro,443202,225045,35443,63001,97573,326233,57583,18525,174230,17127,44089,35245,125445,7765,54563,193023,50815,18316,18912,17.1,42.0,24.4,52.5,274,162,54
2008-07-15,977.7,gc_futuro,483920,240934,38151,66920,112225,358802,63841,20047,184704,15798,47003,33031,121243,11833,67361,225726,56230,22353,19917,15.5,37.4,22.4,48.4,306,177,59
2008-07-22,948.0,gc_futuro,475606,231170,36517,70997,114261,351322,59178,16770,177227,14225,49493,35390,115637,12253,66618,223432,53943,22292,21504,17.1,37.8,23.4,48.2,307,179,63
2008-07-29,916.4,gc_futuro,446013,212285,29966,73497,110651,330322,49580,12228,158000,14757,54688,28864,112714,7923,73864,209685,54285,15209,18809,17.6,39.4,23.7,48.7,266,158,48
2008-08-05,878.6,gc_futuro,408430,192528,28800,64011,98643,297560,53248,18059,142508,13682,47384,30607,107455,8925,59111,181180,50020,15118,16627,18.4,43.0,24.5,50.8,251,142,52
2008-08-12,808.2,gc_futuro,365611,159313,28653,61486,97743,253556,47069,21916,105895,16226,44993,31093,107475,7854,58796,138227,53418,12427,16493,16.3,43.9,22.7,50.4,249,140,51
2008-08-19,811.1,gc_futuro,372968,144104,31738,66195,118611,248765,44058,26270,94403,20486,49410,36656,103654,7491,74464,137620,49701,11252,16785,17.1,40.8,23.8,47.2,241,128,53
2008-08-26,822.2,gc_futuro,380766,147240,41961,64868,127926,249845,40732,24092,96269,29048,49787,32101,102911,12448,83377,134486,50971,12913,15081,18.2,39.5,25.0,46.0,243,130,56
2008-09-02,805.0,gc_futuro,382329,139251,46060,65155,136887,244918,41036,26196,89713,36022,50897,34858,99899,12537,89492,132482,49538,10038,14258,19.3,38.2,26.5,44.8,244,119,65
